Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
"PI","Producer Price Indices - Annual","158","Niger","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1997","54.86","Fc","Calculated data"
"PI","Producer Price Indices - Annual","158","Niger","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1998","59.85","Fc","Calculated data"
"PI","Producer Price Indices - Annual","158","Niger","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1999","49.88","Fc","Calculated data"
"PI","Producer Price Indices - Annual","158","Niger","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2000","54.86","Fc","Calculated data"
"PI","Producer Price Indices - Annual","158","Niger","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2001","52.37","Fc","Calculated data"
"PI","Producer Price Indices - Annual","158","Niger","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2002","53.87","Fc","Calculated data"
"PI","Producer Price Indices - Annual","158","Niger","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2003","51.37","Fc","Calculated data"
"PI","Producer Price Indices - Annual","158","Niger","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2004","75.69","Fc","Calculated data"
"PI","Producer Price Indices - Annual","158","Niger","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2005","100.00","Fc","Calculated data"
"PI","Producer Price Indices - Annual","158","Niger","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2006","124.31","Fc","Calculated data"
"PI","Producer Price Indices - Annual","158","Niger","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2007","148.63","Fc","Calculated data"
"PI","Producer Price Indices - Annual","158","Niger","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2008","196.01","Fc","Calculated data"
"PI","Producer Price Indices - Annual","158","Niger","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2009","208.98","Fc","Calculated data"
"PI","Producer Price Indices - Annual","158","Niger","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2010","195.51","Fc","Calculated data"
"PI","Producer Price Indices - Annual","158","Niger","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2011","193.52","Fc","Calculated data"
"PI","Producer Price Indices - Annual","158","Niger","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2012","209.48","Fc","Calculated data"
"PI","Producer Price Indices - Annual","158","Niger","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2013","221.67","Fc","Calculated data"
"PI","Producer Price Indices - Annual","158","Niger","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2014","220.47","Fc","Calculated data"
"PI","Producer Price Indices - Annual","159","Nigeria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1991","12.33","Fc","Calculated data"
"PI","Producer Price Indices - Annual","159","Nigeria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1992","20.60","Fc","Calculated data"
"PI","Producer Price Indices - Annual","159","Nigeria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1993","30.69","Fc","Calculated data"
"PI","Producer Price Indices - Annual","159","Nigeria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1994","20.10","Fc","Calculated data"
"PI","Producer Price Indices - Annual","159","Nigeria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1995","23.34","Fc","Calculated data"
"PI","Producer Price Indices - Annual","159","Nigeria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1996","42.23","Fc","Calculated data"
"PI","Producer Price Indices - Annual","159","Nigeria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1997","41.31","Fc","Calculated data"
"PI","Producer Price Indices - Annual","159","Nigeria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1998","52.21","Fc","Calculated data"
"PI","Producer Price Indices - Annual","159","Nigeria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1999","44.17","Fc","Calculated data"
"PI","Producer Price Indices - Annual","159","Nigeria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2000","46.43","Fc","Calculated data"
"PI","Producer Price Indices - Annual","159","Nigeria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2001","61.25","Fc","Calculated data"
"PI","Producer Price Indices - Annual","159","Nigeria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2002","74.44","Fc","Calculated data"
"PI","Producer Price Indices - Annual","159","Nigeria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2003","62.47","Fc","Calculated data"
"PI","Producer Price Indices - Annual","159","Nigeria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2004","75.45","Fc","Calculated data"
"PI","Producer Price Indices - Annual","159","Nigeria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2005","116.93","Fc","Calculated data"
"PI","Producer Price Indices - Annual","159","Nigeria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2006","107.62","Fc","Calculated data"
"PI","Producer Price Indices - Annual","159","Nigeria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2007","90.23","Fc","Calculated data"
"PI","Producer Price Indices - Annual","159","Nigeria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2008","122.79","Fc","Calculated data"
"PI","Producer Price Indices - Annual","159","Nigeria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2009","46.66","Fc","Calculated data"
"PI","Producer Price Indices - Annual","159","Nigeria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2010","89.50","Fc","Calculated data"
"PI","Producer Price Indices - Annual","159","Nigeria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2011","97.54","Fc","Calculated data"
"PI","Producer Price Indices - Annual","159","Nigeria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2012","93.80","Fc","Calculated data"
"PI","Producer Price Indices - Annual","159","Nigeria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2013","92.64","Fc","Calculated data"
"PI","Producer Price Indices - Annual","159","Nigeria","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2014","94.46","Fc","Calculated data"
"PI","Producer Price Indices - Annual","165","Pakistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1991","29.99","Fc","Calculated data"
"PI","Producer Price Indices - Annual","165","Pakistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1992","33.86","Fc","Calculated data"
"PI","Producer Price Indices - Annual","165","Pakistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1993","35.80","Fc","Calculated data"
"PI","Producer Price Indices - Annual","165","Pakistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1994","40.63","Fc","Calculated data"
"PI","Producer Price Indices - Annual","165","Pakistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1995","42.96","Fc","Calculated data"
"PI","Producer Price Indices - Annual","165","Pakistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1996","49.40","Fc","Calculated data"
"PI","Producer Price Indices - Annual","165","Pakistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1997","59.98","Fc","Calculated data"
"PI","Producer Price Indices - Annual","165","Pakistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1998","58.55","Fc","Calculated data"
"PI","Producer Price Indices - Annual","165","Pakistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1999","62.30","Fc","Calculated data"
"PI","Producer Price Indices - Annual","165","Pakistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2000","66.76","Fc","Calculated data"
"PI","Producer Price Indices - Annual","165","Pakistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2001","63.73","Fc","Calculated data"
"PI","Producer Price Indices - Annual","165","Pakistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2002","76.39","Fc","Calculated data"
"PI","Producer Price Indices - Annual","165","Pakistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2003","80.85","Fc","Calculated data"
"PI","Producer Price Indices - Annual","165","Pakistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2004","94.51","Fc","Calculated data"
"PI","Producer Price Indices - Annual","165","Pakistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2005","98.31","Fc","Calculated data"
"PI","Producer Price Indices - Annual","165","Pakistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2006","107.18","Fc","Calculated data"
"PI","Producer Price Indices - Annual","165","Pakistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2007","117.77","Fc","Calculated data"
"PI","Producer Price Indices - Annual","165","Pakistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2008","121.96","Fc","Calculated data"
"PI","Producer Price Indices - Annual","165","Pakistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2009","198.46","Fc","Calculated data"
"PI","Producer Price Indices - Annual","165","Pakistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2010","212.35","Fc","Calculated data"
"PI","Producer Price Indices - Annual","165","Pakistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2011","255.37","Fc","Calculated data"
"PI","Producer Price Indices - Annual","165","Pakistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2012","255.07","Fc","Calculated data"
"PI","Producer Price Indices - Annual","165","Pakistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2013","283.97","Fc","Calculated data"
"PI","Producer Price Indices - Annual","165","Pakistan","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2014","299.70","Fc","Calculated data"
"PI","Producer Price Indices - Annual","166","Panama","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1991","95.78","Fc","Calculated data"
"PI","Producer Price Indices - Annual","166","Panama","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1992","96.15","Fc","Calculated data"
"PI","Producer Price Indices - Annual","166","Panama","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1993","99.50","Fc","Calculated data"
"PI","Producer Price Indices - Annual","166","Panama","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1994","102.86","Fc","Calculated data"
"PI","Producer Price Indices - Annual","166","Panama","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1995","105.84","Fc","Calculated data"
"PI","Producer Price Indices - Annual","166","Panama","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1996","98.01","Fc","Calculated data"
"PI","Producer Price Indices - Annual","166","Panama","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1997","101.37","Fc","Calculated data"
"PI","Producer Price Indices - Annual","166","Panama","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1998","104.35","Fc","Calculated data"
"PI","Producer Price Indices - Annual","166","Panama","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1999","99.50","Fc","Calculated data"
"PI","Producer Price Indices - Annual","166","Panama","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2000","105.09","Fc","Calculated data"
"PI","Producer Price Indices - Annual","166","Panama","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2001","95.40","Fc","Calculated data"
"PI","Producer Price Indices - Annual","166","Panama","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2002","98.01","Fc","Calculated data"
"PI","Producer Price Indices - Annual","166","Panama","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2003","97.27","Fc","Calculated data"
"PI","Producer Price Indices - Annual","166","Panama","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2004","99.88","Fc","Calculated data"
"PI","Producer Price Indices - Annual","166","Panama","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2005","96.89","Fc","Calculated data"
"PI","Producer Price Indices - Annual","166","Panama","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2006","103.23","Fc","Calculated data"
"PI","Producer Price Indices - Annual","166","Panama","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2007","101.92","Fc","Calculated data"
"PI","Producer Price Indices - Annual","166","Panama","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2008","147.93","Fc","Calculated data"
"PI","Producer Price Indices - Annual","166","Panama","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2009","154.98","Fc","Calculated data"
"PI","Producer Price Indices - Annual","166","Panama","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2010","163.33","Fc","Calculated data"
"PI","Producer Price Indices - Annual","166","Panama","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2011","161.06","Fc","Calculated data"
"PI","Producer Price Indices - Annual","166","Panama","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2012","205.85","Fc","Calculated data"
"PI","Producer Price Indices - Annual","166","Panama","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2013","211.56","Fc","Calculated data"
"PI","Producer Price Indices - Annual","166","Panama","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","2014","190.36","Fc","Calculated data"
"PI","Producer Price Indices - Annual","169","Paraguay","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1991","41.33","Fc","Calculated data"
"PI","Producer Price Indices - Annual","169","Paraguay","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1992","37.88","Fc","Calculated data"
"PI","Producer Price Indices - Annual","169","Paraguay","5539","Producer Price Index (2004-2006 = 100)","27","Rice, paddy","1993","31.41","Fc","Calculated data"
