,KS p-value normal,KS p-value student,KS p-value stable,t-Student nu,levy alpha,levy beta,levy mu,levy sigma,levy neglog
ALCAR.PA,6.199029492305382e-21,2.753591757578778e-25,3.3935338642672724e-12,6.807031250000013,1.3032741115143598,0.16865177954147292,-0.09646129402082462,0.31221325576507414,1917.7945499346088
FR0011912872=,4.4043181037801157e-07,1.7735614985458533e-10,0.8815919211918677,6.854394531250012,1.456443106459649,0.10691041548529723,-0.04589274617647599,0.4078234192624267,1088.048939554636
FR0013213709=,0.06491200377442456,0.0331225910555475,0.24637037703125647,8.729589843750016,1.5500277165654268,0.16991424672513572,-0.03520078772838998,0.5057745334023953,404.7336165396972
PCAS.PA,1.0132176938020483e-27,1.1484813179692865e-25,6.910297574540328e-39,7.512500000000014,1.249306638957985,0.10138378575243127,-0.08054622508990851,0.3712125554220828,3394.801575835886
HERIG.PA,4.323611860453422e-12,7.777064233271597e-12,1.46070032176614e-08,8.591210937500016,1.4219898461134564,0.037862274589496585,-0.03456723509368913,0.44566825273280564,3563.428887052957
ALHIO.PA,2.7619618117479617e-19,2.265101566562644e-24,4.653500860993847e-13,7.455273437500015,1.207441400865398,-0.007085351566421485,-0.026062187513596024,0.37248654332919007,3502.073769422409
MIPO.PA,1.0162009752303626e-25,1.4687684001992585e-31,5.258798974377668e-38,9.330273437500018,1.6097329086276237,0.20622779055839635,-0.062264702711135864,0.5217013315474563,3688.9150602667087
ALATF.PA,1.720985218392849e-08,6.399397115847137e-12,2.755462112443501e-10,8.417773437500017,1.494792534778971,0.1501047368976061,-0.06046688538868894,0.4749496237160863,3618.7729057985225
AVQ.PA,4.639414098268202e-36,5.883099810124561e-44,1.0642148504192813e-16,8.029101562500014,1.1951267905729348,0.031883735784032606,-0.0671853151491719,0.2754118254294958,2727.912247346838
SIGF.PA,1.8319683622673175e-20,1.0250165918354273e-28,7.600631994039186e-15,8.432617187500018,1.4221247810761375,0.12086165010460345,-0.07475180439467778,0.3811198732150314,3119.2836244669384
ALPRO.PA,5.115004224919151e-16,4.634792066648615e-18,1.2656794726694806e-15,7.712597656250015,1.4271770280021272,0.21920419886645692,-0.07978330777933221,0.43481697400317854,3483.416202082572
ALINT.PA,3.4572709051417654e-48,3.991874146509772e-40,4.258412359840865e-93,5.4676757812500085,0.5,0.03834460323180542,0.006609545788201833,1e-06,-1728.186868533311
DALE.PA,3.0830003835528037e-16,4.171496711517819e-20,3.1155368311017334e-18,8.720019531250019,1.4439036802527692,0.1472354984495262,-0.06389519284385145,0.47198536075588665,3142.684558523066
ALUCR.PA,9.953568108326003e-73,4.921802088385812e-81,7.253963763374032e-53,5.248828125000008,0.5,-0.016177253546738084,-0.024155150938768234,1e-06,-4806.704954651388
EKI.PA,5.943954593404013e-10,5.943954593404013e-10,4.514570143128309e-10,8.384472656250017,1.5301767186096766,0.3770404066008269,-0.13864032627147843,0.42122241685545825,1366.7080262299671
ALICR.PA,8.28671046568089e-15,8.852596886247007e-10,5.1457665546883494e-11,7.246582031250014,1.0223075092834222,-0.010582198088084494,-0.054864090688233086,0.26386242443127333,792.9252502324457
DMSP.PA,3.680123534924684e-60,7.359342944474414e-58,1.273116223343673e-58,9.417089843750018,1.547845309150648,0.19388198805472304,-0.08295959597032634,0.4732355846051245,3491.7925156818246
ALPCV.PA,3.7100089433635732e-06,1.1878912245815347e-06,0.0245312404587609,6.272753906250012,1.1068428836470183,-0.01772855581424348,-0.03625584979935281,0.2816214981178887,420.8381788356145
FR098584480=,3.9464509296200115e-18,3.946450929620208e-18,0.0,7.546972656250015,1.0000152351500682,0.22672577070019204,-0.03963989507645222,0.22733705128312234,1057.866220387316
FR0011993120=,1.724029036060588e-08,7.129421788539429e-14,0.0018156640519962988,5.790136718750009,1.2276977329450367,0.058414485212004215,-0.011902592571886935,0.31720928802719506,973.4843574501826
FR111122636=,1.8044455556944583e-11,6.706705007879076e-16,0.002232693833809511,5.570117187500011,1.2156332070868512,-0.08429464188792075,-0.009305392195771802,0.26592183654475754,814.2998679933235
FR0012830685=,1.9413838301967974e-23,1.8482516058334774e-21,2.2224422024808768e-08,5.84882812500001,1.07099142173925,-0.057633539582136455,-0.05397850808465369,0.16141354617771858,373.2482520001801
FR0012872174=,0.164629375282801,0.08334436817084079,0.1867611808132568,11.109863281250021,1.661840832209294,0.11394382485945338,-0.04239887334953547,0.5667945265843428,847.0560639982732
FR0013059417=,0.28029473574553687,0.5363497396268828,0.21797281354162226,21.91513671875005,1.9469280367650628,0.09490566577250324,0.0017274900464743594,0.6798668454004353,746.6406638945421
XS1054086928=R,1.8225235535280756e-28,6.056344082327261e-34,3.0308240445008467e-16,5.53349609375001,0.5,-0.05249356665772376,-0.011323003559724118,0.011314252318740073,-104.35417820859782
FR140132497=,0.0006395640377638667,1.6457205113962917e-07,0.11775061706383536,7.3210937500000135,1.2836817410462422,0.01013428943659412,-0.045140370530776026,0.39389306806894214,554.1541104126791
FR021008419=,5.7857781030305456e-65,3.2743642057274314e-62,1.1854592228792545e-25,8.618261718750016,0.5,0.030810382732189584,-0.012914357027183618,0.015569013990987238,434.14013545638244
FR0011527241=,3.513956966890999e-08,1.639264533275559e-08,3.7716042320430845e-06,7.620996093750014,1.486674340851657,0.24519464812229955,-0.09713233367366775,0.45564483270973366,1444.9984497040564
FR0012650281=,0.0010026816266692146,0.0003995077351598314,0.04537332097694992,7.689843750000015,1.2095922619581347,-0.07071640556600413,0.0568062708292853,0.37390954838264684,439.7402432204577
FR0010890517=R,2.608003082130726e-159,1.1077705068650173e-163,0.0,9.983691406250022,0.9942230692242804,-0.3418333776046503,-0.003203735101874483,0.0037299900424825824,-5157.118424080888
FR003817415=,6.010892608222704e-84,3.2163345373989975e-82,2.206409001816051e-42,6.678320312500011,1.0674976122189677,-0.028460705801859002,0.007505234689847378,0.11449846367308408,525.9196654132706
SAVEN.PA,1.4899960010703955e-16,2.8381714944345037e-15,8.053675725832499e-10,7.394921875000016,1.2052633371234045,0.007955062070741764,-0.01044254641279521,0.3691662239387482,3484.925403519259
SGOBp.PA1,2.2033913108237152e-22,2.792870613787697e-30,1.0194099250889162e-156,6.019238281250011,0.8487637730309395,0.3355189357625607,-0.05023152305034132,0.09885894145573973,1311.9257016785666
GFLO.PA,3.265062135221009e-52,1.6265331773372672e-59,1.0750746683760304e-09,16.899609375000033,1.5324707295530497,0.06725587472866183,-0.03575459868237125,0.23973053686527807,1638.1290323323883
FR0011942283=,1.4091218071019703e-06,2.0679917502944593e-11,0.005414112521304368,7.4670898437500135,1.3059556797892944,0.03879683972241934,-0.009805384680252669,0.3999614353258222,1143.9260283037756
FR017638149=,4.1871775752175366e-23,3.151359046847784e-23,0.0006736362704170939,6.37822265625001,1.3345748920384097,0.04247607064518375,-0.03902098737596109,0.36703969337110137,3037.749898437025
FR001094824=,5.97027345753054e-137,9.1891606736073e-135,0.08338120247107997,15.46113281250003,0.8571173772760422,-0.02212468062120151,0.035533214443004495,0.009140270437972,-3493.2991056582714
FR077586733=,2.2515653089408425e-103,2.9471655267698626e-123,1.4473339936553322e-56,8.218652343750016,0.5,0.18903178410958996,0.018218250663039993,0.0049722763762468335,-2548.9278133148464
FR082910557=,1.763569555104006e-89,1.2537417877273434e-97,1.3058013504709065e-07,9.167773437500017,0.8141116193151632,-0.0763917136054519,-0.003871877747779442,0.017860275802519608,-1668.5951983800787
L3C.PA,5.285521324858608e-18,1.2285686604066564e-21,2.038954318776347e-13,7.3181640625000135,1.3397602629027467,0.08925839886661449,-0.05041797102825453,0.3744548503061987,3268.935208602502
SPIS.PA,6.851877701365895e-24,2.1830841742479765e-23,0.001929237938866887,6.940429687500012,1.3628944556028793,0.03313650196681394,-0.04082146362084632,0.3656830166800668,2908.784658393713
METEX.PA,1.6904848046135824e-24,1.7591294814889592e-21,6.901582347437169e-10,8.269628906250018,1.3977343226627947,0.19315767157089794,-0.10471479865350455,0.39043326339059603,3151.80003706213
CBOT.PA,7.209899236309781e-12,7.848781200427792e-18,7.10951296404562e-20,7.998535156250014,1.4591093517222993,0.10612546602933279,-0.03928391080167889,0.4525752959962823,3538.422928109486
GPEP.PA,2.7674314343528936e-32,8.586007438608267e-28,3.531959672560532e-21,6.6199218750000135,0.5,-0.06444873920837645,-0.0072464674631361374,0.10926613804283647,2930.3010994318824
SSI.PA,2.060946753967768e-06,2.1009367776983192e-07,0.01571396009271167,7.740332031250015,1.4557528362847099,0.10832294324378634,-0.07352700964145335,0.42077813162624567,1130.7410013590375
ALAGR.PA,8.512336170773996e-37,2.4503253367457566e-37,5.614687275895316e-55,9.355761718750019,0.5,-0.08352983402992302,0.013598688165485264,0.013285297447413665,1339.2466237457556
MNDG.PA,5.761373640674702e-11,4.763669253594392e-13,4.133915275317875e-05,7.741992187500014,1.3169070178635152,0.1475541867852205,-0.08622557169182372,0.3599321051539567,1203.6284575402608
CAPLI.PA,4.861057188535224e-20,2.8107629158097254e-21,2.5751797401133726e-30,7.451757812500014,1.3416578892100617,0.12382778013955681,-0.06851958531146896,0.41098610102155825,3510.0609487817064
BULY.PA,6.595395544016254e-32,4.77024064085083e-32,1.5768311048796814e-24,8.756152343750017,1.1486028107983244,0.05103981948510985,-0.03724604586504315,0.28208625967429446,2864.51608690998
ARTO.PA,9.063959033783341e-09,3.651628641468883e-10,2.555137564897563e-282,6.9109375000000135,0.9946597391177594,0.2876298027108411,-0.08951656511518047,0.21389540896477433,751.9310502817609
FR0010533414=,1.0245269462864399e-22,1.5170665960182183e-22,1.8608726658857358e-24,5.866796875000011,0.8256730143619733,0.08650362545674493,-0.08872764121029024,0.15918273656127374,1096.7401616588063
FR0011505957=PA,1.3600939888252905e-07,2.289881966865889e-06,9.25957619260813e-16,7.003906250000012,0.5,-0.021621425716323743,0.024696761622723433,1e-06,24.331322438743825
FR0011628478=,7.331867021175557e-40,2.0406008261714442e-44,4.8256481800203574e-45,5.0406250000000075,1.104489634075186,-0.2248989204621913,0.02442431292330926,0.08725425320190162,-3.2717645156804593
FR0011980150=,0.026836113906649764,0.033772005120891437,0.0025532189029213526,9.77578125000002,1.8010913669659072,1.0,-0.1739065110288129,0.5753431854656207,426.74258147091933
FR0012031656=,8.419541552801916e-37,4.1396920055173353e-45,0.0016090364056164023,5.562109375000009,1.4565637991880236,0.25931591066128157,-0.004096880122692191,0.09075830054926225,-187.61713159531507
FR0012239531=,1.6021728589376324e-17,3.479961404989567e-17,1.6021728589376324e-17,7.512207031250014,0.5,-0.08417182410534263,-0.05166102534469018,1e-06,-661.0238622621275
FR0013060076=,1.3775819160391757e-35,6.210192183749757e-40,0.002207563214140664,5.969238281250011,1.2929224483002963,0.16662360096142667,-0.006896858044203498,0.05652343576115081,-303.8957247097313
FR027962840=,1.5559403076528222e-38,1.871660858528311e-44,1.3742184353574805e-14,5.757324218750011,0.5,0.006904784697108493,0.007140111387820046,0.032770760723237036,547.5784943155008
XS1044528849=R,9.31008750714895e-22,5.453585742225093e-24,1.1920453273140114e-05,6.8840820312500135,0.5,-0.123607702764958,-0.04390067451535714,0.04548694227685562,236.49389626568586
XS1054087496=R,3.9653474992334e-32,1.1585769161669899e-39,2.0726580615807388e-15,5.2081054687500075,0.5,-0.00016428861490593944,-0.01931031567553129,0.0024800217460340126,-525.008976255486
FR108982888=,1.1795202357626037e-19,8.118506463342834e-23,0.00029538401323797744,5.225097656250009,0.9049075869403622,-0.035944191217818,-0.031105702248744656,0.14192605002553446,461.53849174198075
FR023062267=,2.1322580288822333e-122,2.479090178162191e-118,1.3263832864230647e-137,4.778515625000008,0.5,0.027356790110622704,-0.074437396634475,1e-06,-13972.781467542327
FR0010945725=,2.3689311309530028e-40,9.297677584080885e-44,6.510411764199238e-10,7.075390625000013,0.5,0.09259933801928628,-0.026817023727511338,0.019904892398587837,-416.06181996670944
FR108483644=,2.776978365615407e-08,4.689785659685612e-09,6.8379376326151314e-12,6.727441406250012,1.160608520924316,0.07855258684655157,-0.055661115856003536,0.3125398907035652,980.765477958839
XS1238996018=TE,3.83613634864929e-48,1.9490031668949154e-54,2.351105886390592e-285,8.383789062500018,0.9997782637673203,0.15370656055981408,-0.056691619513589725,0.02176738180360169,-876.043878916404
FR124481511=,4.224751301021401e-36,4.576737090911531e-33,4.3995154730388234e-13,6.24648437500001,1.0702240340339617,-0.06964943103961613,0.016237752338716997,0.07728891249281576,-80.2838430033565
FR125277675=,8.977033991837186e-13,3.1320635870234785e-12,1.203812873714314e-35,5.82695312500001,1.0333522910328305,-0.055666055918697756,-0.02804645673052417,0.22910047092425,618.543787684495
